src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
10.128.0.4,203.221.42.137,6,63,0,80,6230,0,0.000052479,0.488365256,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.5042426586151123,50.0,0.0,157,4
203.221.42.137,10.128.0.4,6,49,1,6264,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007574558258056641,52.0,0,158,1
10.128.0.4,203.221.42.137,6,63,0,80,6264,0,0.000076340,0.000076340,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.003247976303100586,52.0,0.0,159,2
203.221.42.137,10.128.0.4,6,49,1,6265,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007460117340087891,51.0,0,160,1
10.128.0.4,203.221.42.137,6,63,0,80,6265,0,0.000074393,0.000074393,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004313468933105469,51.0,0.0,161,2
203.221.42.137,10.128.0.4,6,49,1,6266,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007503032684326172,51.0,0,162,1
10.128.0.4,203.221.42.137,6,63,0,80,6266,0,0.000059456,0.000059456,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.0032439231872558594,51.0,0.0,163,2
203.221.42.137,10.128.0.4,6,49,1,6230,80,51,0.042650620,0.531015876,0x00000002,2,3,-1,0,151,-151,0.0,50.333333333333336,0.5242087841033936,50.333333333333336,0.0,164,5
203.221.42.137,10.128.0.4,6,49,1,6267,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007483959197998047,52.0,0,165,1
10.128.0.4,203.221.42.137,6,63,0,80,6267,0,0.000077702,0.000077702,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.003418445587158203,52.0,0.0,166,2
203.221.42.137,10.128.0.4,6,49,1,6268,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007526874542236328,50.0,0,167,1
10.128.0.4,203.221.42.137,6,63,0,80,6268,0,0.000075382,0.000075382,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.003170490264892578,50.0,0.0,168,2
203.221.42.137,10.128.0.4,6,49,1,6269,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.000782012939453125,52.0,0,169,1
10.128.0.4,203.221.42.137,6,63,0,80,6269,0,0.000080753,0.000080753,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0034918785095214844,52.0,0.0,170,2
203.221.42.137,10.128.0.4,6,49,1,6270,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007526874542236328,50.0,0,171,1
10.128.0.4,203.221.42.137,6,63,0,80,6270,0,0.000083847,0.000083847,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0032389163970947266,50.0,0.0,172,2
203.221.42.137,10.128.0.4,6,49,1,6253,80,50,0.249647505,0.249713366,0x00000002,1,2,-1,0,100,-100,0.0,50.0,0.25305676460266113,50.0,0.0,173,3
10.128.0.4,203.221.42.137,6,63,0,80,6253,0,0.000059704,0.249773070,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.2570924758911133,50.0,0.0,174,4
203.221.42.137,10.128.0.4,6,49,1,6200,80,50,0.944257373,0.944320094,0x00000002,1,2,-1,0,100,-100,0.0,50.0,1.0695338249206543,50.0,0.0,175,3
10.128.0.4,203.221.42.137,6,63,0,80,6200,0,0.000073568,0.944393662,0x00000012,2,2,0,0,100,-100,0.0,50.0,1.0721747875213623,50.0,0.0,176,4
203.221.42.137,10.128.0.4,6,49,1,6217,80,51,0.755924033,0.755986847,0x00000002,1,2,-1,0,103,-103,0.0,51.5,0.7600116729736328,51.5,0.0,177,3
10.128.0.4,203.221.42.137,6,63,0,80,6217,0,0.000066299,0.756053146,0x00000012,2,2,0,0,103,-103,0.0,51.5,0.7638742923736572,51.5,0.0,178,4
203.221.42.137,10.128.0.4,6,49,1,6271,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007538795471191406,51.0,0,179,1
10.128.0.4,203.221.42.137,6,63,0,80,6271,0,0.000167357,0.000167357,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.003350496292114258,51.0,0.0,180,2
203.221.42.137,10.128.0.4,6,49,1,6255,80,50,0.252944344,0.253016401,0x00000002,1,2,-1,0,100,-100,0.0,50.0,0.2601661682128906,50.0,0.0,181,3
10.128.0.4,203.221.42.137,6,63,0,80,6255,0,0.000055665,0.253072066,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.26395630836486816,50.0,0.0,182,4
203.221.42.137,10.128.0.4,6,49,1,6206,80,50,0.920071883,0.920147926,0x00000002,1,2,-1,0,100,-100,0.0,50.0,0.8497827053070068,50.0,0.0,183,3
10.128.0.4,203.221.42.137,6,63,0,80,6206,0,0.000042797,0.920190723,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.8523685932159424,50.0,0.0,184,4
10.128.0.4,203.221.42.137,6,63,0,80,1066,0,1.012494242,1.012574979,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.1110563278198242,52.0,0.0,185,3
203.221.42.137,10.128.0.4,6,49,1,6272,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007586479187011719,52.0,0,186,1
10.128.0.4,203.221.42.137,6,63,0,80,6272,0,0.000050628,0.000050628,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.003404855728149414,52.0,0.0,187,2
203.221.42.137,10.128.0.4,6,49,1,1066,80,51,0.022743311,1.035318290,0x00000002,2,2,0,0,103,-103,0.0,51.5,1.1205604076385498,51.5,0.0,188,4
10.128.0.4,203.221.42.137,6,63,0,80,1066,0,0.000039083,1.035357373,0x00000012,3,2,1,0,103,-103,0.0,51.5,1.1231508255004883,51.5,0.0,189,5
10.128.0.4,203.221.42.137,6,63,0,80,6201,0,1.008512881,1.008572883,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.1070976257324219,50.0,0.0,190,3
203.221.42.137,10.128.0.4,6,49,1,6273,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007579326629638672,50.0,0,191,1
10.128.0.4,203.221.42.137,6,63,0,80,6273,0,0.000042613,0.000042613,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0033974647521972656,50.0,0.0,192,2
203.221.42.137,10.128.0.4,6,49,1,6274,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.000762939453125,50.0,0,193,1
10.128.0.4,203.221.42.137,6,63,0,80,6274,0,0.000052669,0.000052669,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0032384395599365234,50.0,0.0,194,2
203.221.42.137,10.128.0.4,6,49,1,6239,80,52,0.570341969,0.570401687,0x00000002,1,2,-1,0,104,-104,0.0,52.0,0.5518631935119629,52.0,0.0,195,3
10.128.0.4,203.221.42.137,6,63,0,80,6239,0,0.000038971,0.570440658,0x00000012,2,2,0,0,104,-104,0.0,52.0,0.5546553134918213,52.0,0.0,196,4
10.128.0.4,203.221.42.137,6,63,0,80,6204,0,1.010127789,1.010178499,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.1115636825561523,51.0,0.0,197,3
10.128.0.4,203.221.42.137,6,63,0,80,6203,0,1.021209561,1.021263014,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.1196019649505615,50.0,0.0,198,3
203.221.42.137,10.128.0.4,6,49,1,6274,80,51,0.021039822,0.021092491,0x00000002,1,2,-1,0,101,-101,0.0,50.5,0.018207311630249023,50.5,0.0,199,3
10.128.0.4,203.221.42.137,6,63,0,80,6274,0,0.000024485,0.021116976,0x00000012,2,2,0,0,101,-101,0.0,50.5,0.020961284637451172,50.5,0.0,200,4
203.221.42.137,10.128.0.4,6,49,1,6275,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007417201995849609,51.0,0,201,1
10.128.0.4,203.221.42.137,6,63,0,80,6275,0,0.000049198,0.000049198,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.00325775146484375,51.0,0.0,202,2
203.221.42.137,10.128.0.4,6,49,1,6259,80,50,0.318677351,0.318727382,0x00000002,1,2,-1,0,101,-101,0.0,50.5,0.3009507656097412,50.5,0.0,203,3
10.128.0.4,203.221.42.137,6,63,0,80,6259,0,0.000041896,0.318769278,0x00000012,2,2,0,0,101,-101,0.0,50.5,0.3036036491394043,50.5,0.0,204,4
203.221.42.137,10.128.0.4,6,49,1,6276,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007963180541992188,50.0,0,205,1
10.128.0.4,203.221.42.137,6,63,0,80,6276,0,0.000059535,0.000059535,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0043027400970458984,50.0,0.0,206,2
203.221.42.137,10.128.0.4,6,49,1,6237,80,51,0.645887337,0.645954325,0x00000002,1,2,-1,0,103,-103,0.0,51.5,0.7090582847595215,51.5,0.0,207,3
10.128.0.4,203.221.42.137,6,63,0,80,6237,0,0.000063175,0.646017500,0x00000012,2,2,0,0,103,-103,0.0,51.5,0.7116286754608154,51.5,0.0,208,4
203.221.42.137,10.128.0.4,6,49,1,6277,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007512569427490234,50.0,0,209,1
10.128.0.4,203.221.42.137,6,63,0,80,6277,0,0.000084739,0.000084739,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0042667388916015625,50.0,0.0,210,2
10.128.0.4,203.221.42.137,6,63,0,80,6210,0,1.009714257,1.009777588,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0188837051391602,51.0,0.0,211,3
10.128.0.4,203.221.42.137,6,63,0,80,6209,0,1.020786626,1.020841117,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.026794672012329,50.0,0.0,212,3
10.128.0.4,203.221.42.137,6,63,0,80,6208,0,1.031298233,1.031349780,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0359394550323486,51.0,0.0,213,3
203.221.42.137,10.128.0.4,6,49,1,6278,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007588863372802734,50.0,0,214,1
10.128.0.4,203.221.42.137,6,63,0,80,6278,0,0.000045575,0.000045575,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.003455638885498047,50.0,0.0,215,2
203.221.42.137,10.128.0.4,6,49,1,6279,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007474422454833984,52.0,0,216,1
10.128.0.4,203.221.42.137,6,63,0,80,6279,0,0.000071107,0.000071107,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0031974315643310547,52.0,0.0,217,2
203.221.42.137,10.128.0.4,6,49,1,6280,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007622241973876953,51.0,0,218,1
10.128.0.4,203.221.42.137,6,63,0,80,6280,0,0.000077584,0.000077584,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.003384113311767578,51.0,0.0,219,2
10.128.0.4,203.221.42.137,6,63,0,80,6212,0,1.020440505,1.020499860,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0332903861999512,50.0,0.0,220,3
10.128.0.4,203.221.42.137,6,63,0,80,6213,0,1.009962272,1.010018526,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0293309688568115,50.0,0.0,221,3
10.128.0.4,203.221.42.137,6,63,0,80,6211,0,1.030798144,1.030855834,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.0438661575317383,52.0,0.0,222,3
203.221.42.137,10.128.0.4,6,49,1,6281,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007624626159667969,52.0,0,223,1
10.128.0.4,203.221.42.137,6,63,0,80,6281,0,0.000066033,0.000066033,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0033960342407226562,52.0,0.0,224,2
203.221.42.137,10.128.0.4,6,49,1,6282,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007522106170654297,50.0,0,225,1
10.128.0.4,203.221.42.137,6,63,0,80,6282,0,0.000067986,0.000067986,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.003247499465942383,50.0,0.0,226,2
10.128.0.4,203.221.42.137,6,63,0,80,6216,0,1.010375112,1.010425403,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.0304145812988281,52.0,0.0,227,3
10.128.0.4,203.221.42.137,6,63,0,80,6215,0,1.020715555,1.020775344,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.038391351699829,50.0,0.0,228,3
10.128.0.4,203.221.42.137,6,63,0,80,6214,0,1.029283396,1.029354617,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0476150512695312,51.0,0.0,229,3
203.221.42.137,10.128.0.4,6,49,1,6283,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007784366607666016,51.0,0,230,1
10.128.0.4,203.221.42.137,6,63,0,80,6283,0,0.000045621,0.000045621,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004282474517822266,51.0,0.0,231,2
203.221.42.137,10.128.0.4,6,49,1,6284,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007681846618652344,51.0,0,232,1
10.128.0.4,203.221.42.137,6,63,0,80,6284,0,0.000044470,0.000044470,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.003188610076904297,51.0,0.0,233,2
203.221.42.137,10.128.0.4,6,49,1,6209,80,50,0.089930206,1.110771323,0x00000002,2,2,0,0,100,-100,0.0,50.0,1.091198205947876,50.0,0.0,234,4
10.128.0.4,203.221.42.137,6,63,0,80,6209,0,0.000046805,1.110818128,0x00000012,3,2,1,0,100,-100,0.0,50.0,1.094860553741455,50.0,0.0,235,5
10.128.0.4,203.221.42.137,6,63,0,80,6199,0,1.027261158,1.223910834,0x00000012,3,2,1,0,103,-103,0.0,51.5,1.365088939666748,51.5,0.0,236,5
203.221.42.137,10.128.0.4,6,49,1,6285,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.000751495361328125,50.0,0,237,1
10.128.0.4,203.221.42.137,6,63,0,80,6285,0,0.000061694,0.000061694,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0032210350036621094,50.0,0.0,238,2
203.221.42.137,10.128.0.4,6,49,1,6218,80,50,0.660467848,1.025188039,0x00000002,2,4,-2,0,202,-202,0.0,50.5,1.0466127395629883,50.5,0.0,239,6
10.128.0.4,203.221.42.137,6,63,0,80,6218,0,0.000037334,1.025225373,0x00000012,3,4,-1,0,202,-202,0.0,50.5,1.050276517868042,50.5,0.0,240,7
203.221.42.137,10.128.0.4,6,49,1,6227,80,51,0.939853650,0.939902605,0x00000002,1,2,-1,0,103,-103,0.0,51.5,1.001075267791748,51.5,0.0,241,3
10.128.0.4,203.221.42.137,6,63,0,80,6227,0,0.000039133,0.939941738,0x00000012,2,2,0,0,103,-103,0.0,51.5,1.0036170482635498,51.5,0.0,242,4
10.128.0.4,203.221.42.137,6,63,0,80,6219,0,1.025871692,1.025932503,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.05271315574646,52.0,0.0,243,3
10.128.0.4,203.221.42.137,6,63,0,80,6220,0,1.015701453,1.015756021,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0499727725982666,50.0,0.0,244,3
203.221.42.137,10.128.0.4,6,49,1,6278,80,50,0.136134345,0.136179920,0x00000002,1,2,-1,0,100,-100,0.0,50.0,0.09112691879272461,50.0,0.0,245,3
10.128.0.4,203.221.42.137,6,63,0,80,6278,0,0.000031351,0.136211271,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.09380745887756348,50.0,0.0,246,4
203.221.42.137,10.128.0.4,6,49,1,6286,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007488727569580078,50.0,0,247,1
10.128.0.4,203.221.42.137,6,63,0,80,6286,0,0.000045404,0.000045404,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.00433659553527832,50.0,0.0,248,2
203.221.42.137,10.128.0.4,6,49,1,6221,80,51,0.571350058,1.034192220,0x00000002,2,3,-1,0,152,-152,0.0,50.666666666666664,1.0593247413635254,50.666666666666664,0.0,249,5
10.128.0.4,203.221.42.137,6,63,0,80,6221,0,0.000029771,1.034221991,0x00000012,3,3,0,0,152,-152,0.0,50.666666666666664,1.0618653297424316,50.666666666666664,0.0,250,6
10.128.0.4,203.221.42.137,6,63,0,80,6224,0,1.004456227,1.004504868,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0472650527954102,50.0,0.0,251,3
10.128.0.4,203.221.42.137,6,63,0,80,6223,0,1.015113736,1.015160884,0x00000012,2,1,1,0,52,-52,0.0,52.0,1.0563511848449707,52.0,0.0,252,3
10.128.0.4,203.221.42.137,6,63,0,80,6222,0,1.025566178,1.025622872,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0655088424682617,50.0,0.0,253,3
203.221.42.137,10.128.0.4,6,49,1,6287,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007798671722412109,50.0,0,254,1
10.128.0.4,203.221.42.137,6,63,0,80,6287,0,0.000048888,0.000048888,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0032110214233398438,50.0,0.0,255,2
203.221.42.137,10.128.0.4,6,49,1,6288,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007550716400146484,50.0,0,256,1
10.128.0.4,203.221.42.137,6,63,0,80,6288,0,0.000041549,0.000041549,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.004408836364746094,50.0,0.0,257,2
203.221.42.137,10.128.0.4,6,49,1,6289,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0009267330169677734,51.0,0,258,1
10.128.0.4,203.221.42.137,6,63,0,80,6289,0,0.000049366,0.000049366,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.0034112930297851562,51.0,0.0,259,2
10.128.0.4,203.221.42.137,6,63,0,80,6225,0,1.025568392,1.025626744,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0675199031829834,50.0,0.0,260,3
203.221.42.137,10.128.0.4,6,49,1,6257,80,51,0.584905345,0.584946524,0x00000002,1,2,-1,0,102,-102,0.0,51.0,0.5937891006469727,51.0,0.0,261,3
10.128.0.4,203.221.42.137,6,63,0,80,6257,0,0.000041429,0.584987953,0x00000012,2,2,0,0,102,-102,0.0,51.0,0.596411943435669,51.0,0.0,262,4
203.221.42.137,10.128.0.4,6,49,1,6290,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007531642913818359,52.0,0,263,1
10.128.0.4,203.221.42.137,6,63,0,80,6290,0,0.000043189,0.000043189,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0032193660736083984,52.0,0.0,264,2
10.128.0.4,203.221.42.137,6,63,0,80,6229,0,1.014653956,1.014707346,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0244994163513184,51.0,0.0,265,3
203.221.42.137,10.128.0.4,6,49,1,6291,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007560253143310547,50.0,0,266,1
10.128.0.4,203.221.42.137,6,63,0,80,6291,0,0.000039994,0.000039994,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0033407211303710938,50.0,0.0,267,2
203.221.42.137,10.128.0.4,6,49,1,6278,80,51,0.096929938,0.233141209,0x00000002,2,3,-1,0,151,-151,0.0,50.333333333333336,0.2385859489440918,50.333333333333336,0.0,268,5
203.221.42.137,10.128.0.4,6,49,1,6292,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007674694061279297,51.0,0,269,1
10.128.0.4,203.221.42.137,6,63,0,80,6292,0,0.000056953,0.000056953,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004382133483886719,51.0,0.0,270,2
10.128.0.4,203.221.42.137,6,63,0,80,6232,0,1.004264274,1.004334096,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0187761783599854,51.0,0.0,271,3
10.128.0.4,203.221.42.137,6,63,0,80,6231,0,1.015236358,1.015304053,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0269148349761963,50.0,0.0,272,3
203.221.42.137,10.128.0.4,6,49,1,6271,80,50,0.410502344,0.410669701,0x00000002,1,2,-1,0,101,-101,0.0,50.5,0.46668457984924316,50.5,0.0,273,3
10.128.0.4,203.221.42.137,6,63,0,80,6271,0,0.000039716,0.410709417,0x00000012,2,2,0,0,101,-101,0.0,50.5,0.4703712463378906,50.5,0.0,274,4
203.221.42.137,10.128.0.4,6,49,1,6273,80,50,0.361954432,0.361997045,0x00000002,1,2,-1,0,100,-100,0.0,50.0,0.43739748001098633,50.0,0.0,275,3
10.128.0.4,203.221.42.137,6,63,0,80,6273,0,0.000046473,0.362043518,0x00000012,2,2,0,0,100,-100,0.0,50.0,0.4399576187133789,50.0,0.0,276,4
203.221.42.137,10.128.0.4,6,49,1,6293,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007464885711669922,52.0,0,277,1
10.128.0.4,203.221.42.137,6,63,0,80,6293,0,0.000067011,0.000067011,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0043675899505615234,52.0,0.0,278,2
10.128.0.4,203.221.42.137,6,63,0,80,6234,0,1.007437904,1.007515239,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0304040908813477,50.0,0.0,279,3
10.128.0.4,203.221.42.137,6,63,0,80,6233,0,1.023897970,1.023962022,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.038400650024414,50.0,0.0,280,3
203.221.42.137,10.128.0.4,6,49,1,6294,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007557868957519531,52.0,0,281,1
10.128.0.4,203.221.42.137,6,63,0,80,6294,0,0.000043030,0.000043030,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.0033147335052490234,52.0,0.0,282,2
203.221.42.137,10.128.0.4,6,49,1,6295,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007572174072265625,52.0,0,283,1
10.128.0.4,203.221.42.137,6,63,0,80,6295,0,0.000059107,0.000059107,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.003308534622192383,52.0,0.0,284,2
203.221.42.137,10.128.0.4,6,49,1,6290,80,51,0.103634769,0.103677958,0x00000002,1,2,-1,0,103,-103,0.0,51.5,0.14606451988220215,51.5,0.0,285,3
10.128.0.4,203.221.42.137,6,63,0,80,6290,0,0.000044625,0.103722583,0x00000012,2,2,0,0,103,-103,0.0,51.5,0.14882349967956543,51.5,0.0,286,4
10.128.0.4,203.221.42.137,6,63,0,80,6205,0,1.007957972,1.383933476,0x00000012,3,2,1,0,100,-100,0.0,50.0,1.5612475872039795,50.0,0.0,287,5
10.128.0.4,203.221.42.137,6,63,0,80,6207,0,1.029667626,1.362086516,0x00000012,3,2,1,0,100,-100,0.0,50.0,1.3423409461975098,50.0,0.0,288,5
203.221.42.137,10.128.0.4,6,49,1,6296,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007612705230712891,50.0,0,289,1
10.128.0.4,203.221.42.137,6,63,0,80,6296,0,0.000044297,0.000044297,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0033364295959472656,50.0,0.0,290,2
203.221.42.137,10.128.0.4,6,49,1,6263,80,52,0.630302309,0.630351902,0x00000002,1,2,-1,0,102,-102,0.0,51.0,0.7167479991912842,51.0,0.0,291,3
10.128.0.4,203.221.42.137,6,63,0,80,6263,0,0.000035571,0.630387473,0x00000012,2,2,0,0,102,-102,0.0,51.0,0.7193973064422607,51.0,0.0,292,4
203.221.42.137,10.128.0.4,6,49,1,6297,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007672309875488281,51.0,0,293,1
10.128.0.4,203.221.42.137,6,63,0,80,6297,0,0.000059587,0.000059587,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.003214120864868164,51.0,0.0,294,2
10.128.0.4,203.221.42.137,6,63,0,80,6238,0,1.006572125,1.006629614,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0436172485351562,50.0,0.0,295,3
10.128.0.4,203.221.42.137,6,63,0,80,6236,0,1.029044528,1.029106322,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0602545738220215,50.0,0.0,296,3
203.221.42.137,10.128.0.4,6,49,1,6298,80,52,0.000000000,0.000000000,0x00000002,0,1,-1,0,52,-52,0,52.0,0.0007476806640625,52.0,0,297,1
10.128.0.4,203.221.42.137,6,63,0,80,6298,0,0.000072109,0.000072109,0x00000012,1,1,0,0,52,-52,0.0,52.0,0.003219127655029297,52.0,0.0,298,2
203.221.42.137,10.128.0.4,6,49,1,6299,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0008423328399658203,50.0,0,299,1
10.128.0.4,203.221.42.137,6,63,0,80,6299,0,0.000075615,0.000075615,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.004636287689208984,50.0,0.0,300,2
203.221.42.137,10.128.0.4,6,49,1,6300,80,50,0.000000000,0.000000000,0x00000002,0,1,-1,0,50,-50,0,50.0,0.0007669925689697266,50.0,0,301,1
10.128.0.4,203.221.42.137,6,63,0,80,6300,0,0.000081796,0.000081796,0x00000012,1,1,0,0,50,-50,0.0,50.0,0.0033066272735595703,50.0,0.0,302,2
10.128.0.4,203.221.42.137,6,63,0,80,6241,0,1.003765618,1.003821275,0x00000012,2,1,1,0,51,-51,0.0,51.0,1.0526888370513916,51.0,0.0,303,3
10.128.0.4,203.221.42.137,6,63,0,80,6240,0,1.013547521,1.013607848,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.06211256980896,50.0,0.0,304,3
203.221.42.137,10.128.0.4,6,49,1,6301,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007617473602294922,51.0,0,305,1
10.128.0.4,203.221.42.137,6,63,0,80,6301,0,0.000080759,0.000080759,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.0033190250396728516,51.0,0.0,306,2
203.221.42.137,10.128.0.4,6,49,1,6302,80,51,0.000000000,0.000000000,0x00000002,0,1,-1,0,51,-51,0,51.0,0.0007507801055908203,51.0,0,307,1
10.128.0.4,203.221.42.137,6,63,0,80,6302,0,0.000068788,0.000068788,0x00000012,1,1,0,0,51,-51,0.0,51.0,0.004323244094848633,51.0,0.0,308,2
10.128.0.4,203.221.42.137,6,63,0,80,6244,0,1.003346817,1.003410366,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0528860092163086,50.0,0.0,309,3
10.128.0.4,203.221.42.137,6,63,0,80,6242,0,1.021123724,1.021182379,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0676217079162598,50.0,0.0,310,3
10.128.0.4,203.221.42.137,6,63,0,80,6243,0,1.013938303,1.013992212,0x00000012,2,1,1,0,50,-50,0.0,50.0,1.0647828578948975,50.0,0.0,311,3
