src,dst,proto,ttl,inbound,srcport,dstport,length,time_delta,time_relative,flags,outbound_pkt_count,inbound_pkt_count,pkt_count_diff,outbound_bytes,inbound_bytes,bytes_diff,outbound_bytes_mean,inbound_bytes_mean,transaction_duration,inbound_avg_interpacket_time,outbound_avg_interpacket_time,connections_from_ip_3_seconds,connections_from_ip_port_3_seconds
169.254.169.254,10.128.0.4,6,64,1,80,40386,0,0.000263382,0.000263382,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003451824188232422,0.0,0.0,402,394
10.128.0.4,169.254.169.254,6,64,0,40386,80,0,0.000018349,0.000281731,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0058765411376953125,0.0,0.0,403,395
10.128.0.4,169.254.169.254,6,64,0,40386,80,286,0.000035594,0.000317325,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008540868759155273,0.0,95.33333333333333,404,396
169.254.169.254,10.128.0.4,6,64,1,80,40386,0,0.000072523,0.000389848,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011103630065917969,0.0,95.33333333333333,405,397
169.254.169.254,10.128.0.4,6,64,1,80,40386,0,0.000105422,0.000495270,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013608932495117188,0.0,95.33333333333333,406,398
169.254.169.254,10.128.0.4,6,64,1,80,40382,576,77.018672409,77.019199108,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02794933319092,144.0,86.0,407,399
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000036904,77.019236012,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03176546096802,144.0,64.5,408,400
169.254.169.254,10.128.0.4,6,64,1,80,40382,0,0.000005084,77.019241096,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.0344078540802,115.2,64.5,409,401
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000006437,77.019247533,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.0369291305542,115.2,51.6,410,402
169.254.169.254,10.128.0.4,6,64,1,80,40382,1420,0.000001321,77.019248854,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04075741767883,332.6666666666667,51.6,411,403
169.254.169.254,10.128.0.4,6,64,1,80,40382,1420,0.000000050,77.019248904,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04339146614075,488.0,51.6,412,404
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000027137,77.019276041,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.0457808971405,488.0,43.0,413,405
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000006335,77.019282376,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.04829406738281,488.0,36.857142857142854,414,406
10.128.0.4,169.254.169.254,6,64,0,40382,80,0,0.000550694,77.019833070,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.05165886878967,488.0,32.25,415,407
169.254.169.254,10.128.0.4,6,64,1,80,40382,0,0.000098025,77.019931095,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05413055419922,427.0,32.25,416,408
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007669925689697266,0,0.0,417,409
169.254.169.254,10.128.0.4,6,64,1,80,40388,0,0.000282685,0.000282685,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033669471740722656,0.0,0.0,418,410
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000031737,0.000314422,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006074428558349609,0.0,0.0,419,411
10.128.0.4,169.254.169.254,6,64,0,40388,80,258,0.000049012,0.000363434,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008826255798339844,0.0,86.0,420,412
169.254.169.254,10.128.0.4,6,64,1,80,40388,0,0.000100891,0.000464325,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011223077774047852,0.0,86.0,421,413
169.254.169.254,10.128.0.4,6,64,1,80,40388,0,0.000021816,0.000486141,0x00000010,3,3,0,258,0,258,86.0,0.0,0.01363992691040039,0.0,86.0,422,414
169.254.169.254,10.128.0.4,6,64,1,80,40384,260,60.017718784,60.018199070,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.89007878303528,65.0,97.66666666666667,423,415
10.128.0.4,169.254.169.254,6,64,0,40384,80,0,0.000057997,60.018257067,0x00000010,4,4,0,293,260,33,73.25,65.0,59.893625259399414,65.0,73.25,424,416
169.254.169.254,10.128.0.4,6,64,1,80,40384,0,0.000006305,60.018263372,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.89619064331055,52.0,73.25,425,417
10.128.0.4,169.254.169.254,6,64,0,40378,80,0,59.976561197,120.038025334,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05904197692871,52.0,48.833333333333336,426,418
169.254.169.254,10.128.0.4,6,64,1,80,40378,0,0.000102319,120.038127653,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06152939796448,43.333333333333336,48.833333333333336,427,419
10.128.0.4,169.254.169.254,6,64,0,40390,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007724761962890625,0,0.0,428,420
169.254.169.254,10.128.0.4,6,64,1,80,40390,0,0.000233214,0.000233214,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0034749507904052734,0.0,0.0,429,421
10.128.0.4,169.254.169.254,6,64,0,40390,80,0,0.000017386,0.000250600,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005947589874267578,0.0,0.0,430,422
10.128.0.4,169.254.169.254,6,64,0,40390,80,293,0.000029809,0.000280409,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008641481399536133,0.0,97.66666666666667,431,423
169.254.169.254,10.128.0.4,6,64,1,80,40390,0,0.000069663,0.000350072,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.01127314567565918,0.0,97.66666666666667,432,424
169.254.169.254,10.128.0.4,6,64,1,80,40390,0,0.000063077,0.000413149,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013827323913574219,0.0,97.66666666666667,433,425
10.128.0.4,169.254.169.254,6,64,0,40384,80,0,0.043895339,60.062158711,0x00000010,5,5,0,293,260,33,58.6,52.0,59.92029905319214,52.0,58.6,434,426
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,120.040319551,759.223740323,0x00000018,81,126,-45,5148,2216,2932,63.55555555555556,17.58730158730159,759.2976815700531,17.58730158730158,63.55555555555556,205,205
203.221.42.137,10.128.0.4,6,49,1,58151,22,0,0.283547937,759.507288260,0x00000010,81,127,-46,5148,2216,2932,63.55555555555556,17.448818897637796,759.5537030696869,17.44881889763779,63.55555555555556,206,206
203.221.42.137,10.128.0.4,6,49,1,58151,22,72,0.004175084,759.511463344,0x00000018,81,128,-47,5148,2288,2860,63.55555555555556,17.875,759.5565357208252,17.874999999999993,63.55555555555556,207,207
10.128.0.4,203.221.42.137,6,64,0,22,58151,0,0.000047149,759.511510493,0x00000010,82,128,-46,5148,2288,2860,62.78048780487805,17.875,759.5591335296631,17.874999999999993,62.78048780487805,208,208
169.254.169.254,10.128.0.4,6,64,1,80,40386,583,77.018942028,77.019437298,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04216170310974,145.75,95.33333333333333,435,427
10.128.0.4,169.254.169.254,6,64,0,40386,80,0,0.000047718,77.019485016,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04567861557007,145.75,71.5,436,428
169.254.169.254,10.128.0.4,6,64,1,80,40386,0,0.000004755,77.019489771,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04816746711731,116.6,71.5,437,429
10.128.0.4,169.254.169.254,6,64,0,40386,80,0,0.000558962,77.020048733,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05063271522522,116.6,57.2,438,430
169.254.169.254,10.128.0.4,6,64,1,80,40386,0,0.000077226,77.020125959,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05303311347961,97.16666666666667,57.2,439,431
10.128.0.4,169.254.169.254,6,64,0,40392,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007860660552978516,0,0.0,440,432
169.254.169.254,10.128.0.4,6,64,1,80,40392,0,0.000253606,0.000253606,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003551006317138672,0.0,0.0,441,433
10.128.0.4,169.254.169.254,6,64,0,40392,80,0,0.000046798,0.000300404,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005946159362792969,0.0,0.0,442,434
10.128.0.4,169.254.169.254,6,64,0,40392,80,286,0.000077042,0.000377446,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.008551836013793945,0.0,95.33333333333333,443,435
169.254.169.254,10.128.0.4,6,64,1,80,40392,0,0.000096979,0.000474425,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011195182800292969,0.0,95.33333333333333,444,436
169.254.169.254,10.128.0.4,6,64,1,80,40392,0,0.000053502,0.000527927,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013699054718017578,0.0,95.33333333333333,445,437
169.254.169.254,10.128.0.4,6,64,1,80,40388,576,77.018578332,77.019064473,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02760004997253,144.0,86.0,446,438
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000037225,77.019101698,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03140020370483,144.0,64.5,447,439
169.254.169.254,10.128.0.4,6,64,1,80,40388,0,0.000005134,77.019106832,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.03399634361267,115.2,64.5,448,440
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000005858,77.019112690,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.03646302223206,115.2,51.6,449,441
169.254.169.254,10.128.0.4,6,64,1,80,40388,1420,0.000001488,77.019114178,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04016900062561,332.6666666666667,51.6,450,442
169.254.169.254,10.128.0.4,6,64,1,80,40388,1420,0.000000050,77.019114228,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04279398918152,488.0,51.6,451,443
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000020632,77.019134860,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04519724845886,488.0,43.0,452,444
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000004846,77.019139706,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.0476188659668,488.0,36.857142857142854,453,445
10.128.0.4,169.254.169.254,6,64,0,40388,80,0,0.000527645,77.019667351,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.05098557472229,488.0,32.25,454,446
169.254.169.254,10.128.0.4,6,64,1,80,40388,0,0.000113023,77.019780374,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.05344772338867,427.0,32.25,455,447
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007836818695068359,0,0.0,456,448
169.254.169.254,10.128.0.4,6,64,1,80,40394,0,0.000398127,0.000398127,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0035009384155273438,0.0,0.0,457,449
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000044564,0.000442691,0x00000010,2,1,1,0,0,0,0.0,0.0,0.0061550140380859375,0.0,0.0,458,450
10.128.0.4,169.254.169.254,6,64,0,40394,80,258,0.000097569,0.000540260,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008862972259521484,0.0,86.0,459,451
169.254.169.254,10.128.0.4,6,64,1,80,40394,0,0.000085098,0.000625358,0x00000010,3,2,1,258,0,258,86.0,0.0,0.01124715805053711,0.0,86.0,460,452
169.254.169.254,10.128.0.4,6,64,1,80,40394,0,0.000051254,0.000676612,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013664484024047852,0.0,86.0,461,453
169.254.169.254,10.128.0.4,6,64,1,80,40390,260,60.017903087,60.018316236,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,60.145965337753296,65.0,97.66666666666667,462,454
10.128.0.4,169.254.169.254,6,64,0,40390,80,0,0.000094308,60.018410544,0x00000010,4,4,0,293,260,33,73.25,65.0,60.149444580078125,65.0,73.25,463,455
169.254.169.254,10.128.0.4,6,64,1,80,40390,0,0.000005195,60.018415739,0x00000011,4,5,-1,293,260,33,73.25,52.0,60.151920795440674,52.0,73.25,464,456
10.128.0.4,169.254.169.254,6,64,0,40384,80,0,59.976305536,120.038464247,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05837893486023,52.0,48.833333333333336,465,457
169.254.169.254,10.128.0.4,6,64,1,80,40384,0,0.000108258,120.038572505,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06078100204468,43.333333333333336,48.833333333333336,466,458
10.128.0.4,169.254.169.254,6,64,0,40396,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007803440093994141,0,0.0,467,459
169.254.169.254,10.128.0.4,6,64,1,80,40396,0,0.000206930,0.000206930,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003480672836303711,0.0,0.0,468,460
10.128.0.4,169.254.169.254,6,64,0,40396,80,0,0.000017367,0.000224297,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005870342254638672,0.0,0.0,469,461
10.128.0.4,169.254.169.254,6,64,0,40396,80,293,0.000033190,0.000257487,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008524179458618164,0.0,97.66666666666667,470,462
169.254.169.254,10.128.0.4,6,64,1,80,40396,0,0.000195514,0.000453001,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.01123952865600586,0.0,97.66666666666667,471,463
169.254.169.254,10.128.0.4,6,64,1,80,40396,0,0.000015295,0.000468296,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013699054718017578,0.0,97.66666666666667,472,464
10.128.0.4,169.254.169.254,6,64,0,40390,80,0,0.040157922,60.058573661,0x00000010,5,5,0,293,260,33,58.6,52.0,60.17574381828308,52.0,58.6,473,465
185.193.90.246,10.128.0.4,6,238,1,62000,3389,0,0.000000000,0.000000000,0x00000002,0,1,-1,0,0,0,0,0.0,0.0007519721984863281,0.0,0,1,1
10.128.0.4,185.193.90.246,6,64,0,3389,62000,0,0.000088371,0.000088371,0x00000014,1,1,0,0,0,0,0.0,0.0,0.0033409595489501953,0.0,0.0,2,2
185.193.90.246,10.128.0.4,6,238,1,62000,3389,0,5.808851582,5.808939953,0x00000002,1,2,-1,0,0,0,0.0,0.0,5.888530015945435,0.0,0.0,3,3
10.128.0.4,185.193.90.246,6,64,0,3389,62000,0,0.000046108,5.808986061,0x00000014,2,2,0,0,0,0,0.0,0.0,5.891180038452148,0.0,0.0,4,4
185.193.90.246,10.128.0.4,6,238,1,62000,3389,0,5.809451475,11.618437536,0x00000002,2,3,-1,0,0,0,0.0,0.0,11.776500463485718,0.0,0.0,5,5
10.128.0.4,185.193.90.246,6,64,0,3389,62000,0,0.000047312,11.618484848,0x00000014,3,3,0,0,0,0,0.0,0.0,11.779138326644897,0.0,0.0,6,6
185.193.90.246,10.128.0.4,6,238,1,62000,3389,0,5.807641649,17.426126497,0x00000002,3,4,-1,0,0,0,0.0,0.0,17.408688068389893,0.0,0.0,7,7
10.128.0.4,185.193.90.246,6,64,0,3389,62000,0,0.000049321,17.426175818,0x00000014,4,4,0,0,0,0,0.0,0.0,17.411320209503174,0.0,0.0,8,8
169.254.169.254,10.128.0.4,6,64,1,80,40396,260,60.017064376,60.017532672,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.890159130096436,65.0,97.66666666666667,474,466
10.128.0.4,169.254.169.254,6,64,0,40396,80,0,0.000054309,60.017586981,0x00000010,4,4,0,293,260,33,73.25,65.0,59.893635988235474,65.0,73.25,475,467
169.254.169.254,10.128.0.4,6,64,1,80,40396,0,0.000006571,60.017593552,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.89622354507446,52.0,73.25,476,468
10.128.0.4,169.254.169.254,6,64,0,40390,80,0,59.979184067,120.037757728,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,120.05827188491821,52.0,48.833333333333336,477,469
169.254.169.254,10.128.0.4,6,64,1,80,40390,0,0.000075789,120.037833517,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,120.06066060066223,43.333333333333336,48.833333333333336,478,470
10.128.0.4,169.254.169.254,6,64,0,40398,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007703304290771484,0,0.0,479,471
169.254.169.254,10.128.0.4,6,64,1,80,40398,0,0.000266024,0.000266024,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003516674041748047,0.0,0.0,480,472
10.128.0.4,169.254.169.254,6,64,0,40398,80,0,0.000023746,0.000289770,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005907297134399414,0.0,0.0,481,473
10.128.0.4,169.254.169.254,6,64,0,40398,80,293,0.000140524,0.000430294,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008582830429077148,0.0,97.66666666666667,482,474
169.254.169.254,10.128.0.4,6,64,1,80,40398,0,0.000133241,0.000563535,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.011175870895385742,0.0,97.66666666666667,483,475
169.254.169.254,10.128.0.4,6,64,1,80,40398,0,0.000014537,0.000578072,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013680458068847656,0.0,97.66666666666667,484,476
10.128.0.4,169.254.169.254,6,64,0,40396,80,0,0.041301757,60.058895309,0x00000010,5,5,0,293,260,33,58.6,52.0,59.919965982437134,52.0,58.6,485,477
169.254.169.254,10.128.0.4,6,64,1,80,40392,583,77.018165595,77.018693522,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04246354103088,145.75,95.33333333333333,486,478
10.128.0.4,169.254.169.254,6,64,0,40392,80,0,0.000057958,77.018751480,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04605078697205,145.75,71.5,487,479
169.254.169.254,10.128.0.4,6,64,1,80,40392,0,0.000006978,77.018758458,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.0485520362854,116.6,71.5,488,480
10.128.0.4,169.254.169.254,6,64,0,40392,80,0,0.000542295,77.019300753,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05106735229492,116.6,57.2,489,481
169.254.169.254,10.128.0.4,6,64,1,80,40392,0,0.000101441,77.019402194,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.0535318851471,97.16666666666667,57.2,490,482
10.128.0.4,169.254.169.254,6,64,0,40400,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007669925689697266,0,0.0,491,483
169.254.169.254,10.128.0.4,6,64,1,80,40400,0,0.000304644,0.000304644,0x00000012,1,1,0,0,0,0,0.0,0.0,0.00357818603515625,0.0,0.0,492,484
10.128.0.4,169.254.169.254,6,64,0,40400,80,0,0.000028940,0.000333584,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006001710891723633,0.0,0.0,493,485
10.128.0.4,169.254.169.254,6,64,0,40400,80,286,0.000057260,0.000390844,0x00000018,3,1,2,286,0,286,95.33333333333333,0.0,0.00867319107055664,0.0,95.33333333333333,494,486
169.254.169.254,10.128.0.4,6,64,1,80,40400,0,0.000198621,0.000589465,0x00000010,3,2,1,286,0,286,95.33333333333333,0.0,0.011300802230834961,0.0,95.33333333333333,495,487
169.254.169.254,10.128.0.4,6,64,1,80,40400,0,0.000015479,0.000604944,0x00000010,3,3,0,286,0,286,95.33333333333333,0.0,0.013844728469848633,0.0,95.33333333333333,496,488
169.254.169.254,10.128.0.4,6,64,1,80,40394,576,77.019530124,77.020206736,0x00000018,3,4,-1,258,576,-318,86.0,144.0,77.02800631523132,144.0,86.0,497,489
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000075156,77.020281892,0x00000010,4,4,0,258,576,-318,64.5,144.0,77.03182315826416,144.0,64.5,498,490
169.254.169.254,10.128.0.4,6,64,1,80,40394,0,0.000004700,77.020286592,0x00000011,4,5,-1,258,576,-318,64.5,115.2,77.03444337844849,115.2,64.5,499,491
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000005730,77.020292322,0x00000010,5,5,0,258,576,-318,51.6,115.2,77.03696155548096,115.2,51.6,500,492
169.254.169.254,10.128.0.4,6,64,1,80,40394,1420,0.000001933,77.020294255,0x00000010,5,6,-1,258,1996,-1738,51.6,332.6666666666667,77.04074835777283,332.6666666666667,51.6,501,493
169.254.169.254,10.128.0.4,6,64,1,80,40394,1420,0.000000107,77.020294362,0x00000010,5,7,-2,258,3416,-3158,51.6,488.0,77.04342746734619,488.0,51.6,502,494
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000025778,77.020320140,0x00000010,6,7,-1,258,3416,-3158,43.0,488.0,77.04580879211426,488.0,43.0,503,495
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000006521,77.020326661,0x00000010,7,7,0,258,3416,-3158,36.857142857142854,488.0,77.04829835891724,488.0,36.857142857142854,504,496
10.128.0.4,169.254.169.254,6,64,0,40394,80,0,0.000572836,77.020899497,0x00000011,8,7,1,258,3416,-3158,32.25,488.0,77.0516767501831,488.0,32.25,505,497
169.254.169.254,10.128.0.4,6,64,1,80,40394,0,0.000118896,77.021018393,0x00000010,8,8,0,258,3416,-3158,32.25,427.0,77.0541205406189,427.0,32.25,506,498
10.128.0.4,169.254.169.254,6,64,0,40402,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007698535919189453,0,0.0,507,499
169.254.169.254,10.128.0.4,6,64,1,80,40402,0,0.000270792,0.000270792,0x00000012,1,1,0,0,0,0,0.0,0.0,0.0033638477325439453,0.0,0.0,508,500
10.128.0.4,169.254.169.254,6,64,0,40402,80,0,0.000031438,0.000302230,0x00000010,2,1,1,0,0,0,0.0,0.0,0.006087779998779297,0.0,0.0,509,501
10.128.0.4,169.254.169.254,6,64,0,40402,80,258,0.000050662,0.000352892,0x00000018,3,1,2,258,0,258,86.0,0.0,0.008801698684692383,0.0,86.0,510,502
169.254.169.254,10.128.0.4,6,64,1,80,40402,0,0.000105145,0.000458037,0x00000010,3,2,1,258,0,258,86.0,0.0,0.011225223541259766,0.0,86.0,511,503
169.254.169.254,10.128.0.4,6,64,1,80,40402,0,0.000147248,0.000605285,0x00000010,3,3,0,258,0,258,86.0,0.0,0.013668060302734375,0.0,86.0,512,504
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,120.066840108,879.578350601,0x00000018,83,128,-45,5268,2288,2980,63.46987951807229,17.875,879.6174297332764,17.874999999999993,63.46987951807229,209,209
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,0.442918527,880.021269128,0x00000018,84,128,-44,5388,2288,3100,64.14285714285714,17.875,879.8734223842621,17.874999999999993,64.14285714285714,210,210
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,0.448047440,880.469316568,0x00000018,85,128,-43,5508,2288,3220,64.8,17.875,880.3854591846466,17.874999999999993,64.8,211,211
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,0.863949314,881.333265882,0x00000018,86,128,-42,5628,2288,3340,65.44186046511628,17.875,881.1534767150879,17.874999999999993,65.44186046511628,212,212
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,1.727985114,883.061250996,0x00000018,87,128,-41,5748,2288,3460,66.06896551724138,17.875,882.9496965408325,17.874999999999993,66.06896551724138,213,213
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,3.487973147,886.549224143,0x00000018,88,128,-40,5868,2288,3580,66.68181818181819,17.875,886.5350677967072,17.874999999999993,66.68181818181819,214,214
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,6.912005835,893.461229978,0x00000018,89,128,-39,5988,2288,3700,67.28089887640449,17.875,893.441237449646,17.874999999999993,67.28089887640449,215,215
169.254.169.254,10.128.0.4,6,64,1,80,40398,260,60.017203432,60.017781504,0x00000018,3,4,-1,293,260,33,97.66666666666667,65.0,59.89031934738159,65.0,97.66666666666667,513,505
10.128.0.4,169.254.169.254,6,64,0,40398,80,0,0.000050379,60.017831883,0x00000010,4,4,0,293,260,33,73.25,65.0,59.893818378448486,65.0,73.25,514,506
169.254.169.254,10.128.0.4,6,64,1,80,40398,0,0.000006202,60.017838085,0x00000011,4,5,-1,293,260,33,73.25,52.0,59.89638161659241,52.0,73.25,515,507
10.128.0.4,169.254.169.254,6,64,0,40396,80,0,59.978326606,120.037221915,0x00000011,6,5,1,293,260,33,48.833333333333336,52.0,119.80271172523499,52.0,48.833333333333336,516,508
169.254.169.254,10.128.0.4,6,64,1,80,40396,0,0.000079864,120.037301779,0x00000010,6,6,0,293,260,33,48.833333333333336,43.333333333333336,119.8051552772522,43.333333333333336,48.833333333333336,517,509
10.128.0.4,169.254.169.254,6,64,0,40404,80,0,0.000000000,0.000000000,0x00000002,1,0,1,0,0,0,0.0,0,0.0007948875427246094,0,0.0,518,510
169.254.169.254,10.128.0.4,6,64,1,80,40404,0,0.000249141,0.000249141,0x00000012,1,1,0,0,0,0,0.0,0.0,0.003513813018798828,0.0,0.0,519,511
10.128.0.4,169.254.169.254,6,64,0,40404,80,0,0.000023941,0.000273082,0x00000010,2,1,1,0,0,0,0.0,0.0,0.005933046340942383,0.0,0.0,520,512
10.128.0.4,169.254.169.254,6,64,0,40404,80,293,0.000037644,0.000310726,0x00000018,3,1,2,293,0,293,97.66666666666667,0.0,0.008666515350341797,0.0,97.66666666666667,521,513
169.254.169.254,10.128.0.4,6,64,1,80,40404,0,0.000128492,0.000439218,0x00000010,3,2,1,293,0,293,97.66666666666667,0.0,0.01128077507019043,0.0,97.66666666666667,522,514
169.254.169.254,10.128.0.4,6,64,1,80,40404,0,0.000067407,0.000506625,0x00000010,3,3,0,293,0,293,97.66666666666667,0.0,0.013815879821777344,0.0,97.66666666666667,523,515
10.128.0.4,169.254.169.254,6,64,0,40398,80,0,0.042122884,60.059960969,0x00000010,5,5,0,293,260,33,58.6,52.0,60.14490866661072,52.0,58.6,524,516
10.128.0.4,203.221.42.137,6,64,0,22,58151,120,13.824021001,907.285250979,0x00000018,90,128,-38,6108,2288,3820,67.86666666666666,17.875,907.2654373645782,17.874999999999993,67.86666666666666,216,216
169.254.169.254,10.128.0.4,6,64,1,80,40400,583,77.018682345,77.019287289,0x00000018,3,4,-1,286,583,-297,95.33333333333333,145.75,77.04221034049988,145.75,95.33333333333333,525,517
10.128.0.4,169.254.169.254,6,64,0,40400,80,0,0.000043936,77.019331225,0x00000010,4,4,0,286,583,-297,71.5,145.75,77.04577994346619,145.75,71.5,526,518
169.254.169.254,10.128.0.4,6,64,1,80,40400,0,0.000004574,77.019335799,0x00000011,4,5,-1,286,583,-297,71.5,116.6,77.04825258255005,116.6,71.5,527,519
10.128.0.4,169.254.169.254,6,64,0,40400,80,0,0.000839993,77.020175792,0x00000011,5,5,0,286,583,-297,57.2,116.6,77.05074834823608,116.6,57.2,528,520
169.254.169.254,10.128.0.4,6,64,1,80,40400,0,0.000097342,77.020273134,0x00000010,5,6,-1,286,583,-297,57.2,97.16666666666667,77.05317759513855,97.16666666666667,57.2,529,521
